Year,Gebietseinheit,Kategorie,Value,GeoCode
2013,Lüneburg,3_Zimmer,118446,K033
2014,Lüneburg,3_Zimmer,119494,K033
2015,Lüneburg,3_Zimmer,120726,K033
2016,Lüneburg,3_Zimmer,122179,K033
2017,Lüneburg,3_Zimmer,123530,K033
2018,Lüneburg,3_Zimmer,124727,K033
2019,Lüneburg,3_Zimmer,126193,K033
2011,Celle,3_Zimmer,13079,K03351
2012,Celle,3_Zimmer,13083,K03351
2013,Celle,3_Zimmer,13114,K03351
2014,Celle,3_Zimmer,13148,K03351
2015,Celle,3_Zimmer,13169,K03351
2016,Celle,3_Zimmer,13216,K03351
2017,Celle,3_Zimmer,13254,K03351
2018,Celle,3_Zimmer,13342,K03351
2019,Celle,3_Zimmer,13397,K03351
2011,Cuxhaven,3_Zimmer,14338,K03352
2012,Cuxhaven,3_Zimmer,14448,K03352
2013,Cuxhaven,3_Zimmer,14544,K03352
2014,Cuxhaven,3_Zimmer,14734,K03352
2015,Cuxhaven,3_Zimmer,14913,K03352
2016,Cuxhaven,3_Zimmer,15040,K03352
2017,Cuxhaven,3_Zimmer,15211,K03352
2018,Cuxhaven,3_Zimmer,15301,K03352
2019,Cuxhaven,3_Zimmer,15437,K03352
2011,Harburg,3_Zimmer,17689,K03353
2012,Harburg,3_Zimmer,17819,K03353
2013,Harburg,3_Zimmer,17976,K03353
2014,Harburg,3_Zimmer,18164,K03353
2015,Harburg,3_Zimmer,18408,K03353
2016,Harburg,3_Zimmer,18776,K03353
2017,Harburg,3_Zimmer,19001,K03353
2018,Harburg,3_Zimmer,19194,K03353
2019,Harburg,3_Zimmer,19566,K03353
2011,Lüchow-Dannenberg,3_Zimmer,4044,K03354
2012,Lüchow-Dannenberg,3_Zimmer,4046,K03354
2013,Lüchow-Dannenberg,3_Zimmer,4056,K03354
2014,Lüchow-Dannenberg,3_Zimmer,4064,K03354
2015,Lüchow-Dannenberg,3_Zimmer,4074,K03354
2016,Lüchow-Dannenberg,3_Zimmer,4098,K03354
2017,Lüchow-Dannenberg,3_Zimmer,4110,K03354
2018,Lüchow-Dannenberg,3_Zimmer,4133,K03354
2019,Lüchow-Dannenberg,3_Zimmer,4163,K03354
2011,Lüneburg,3_Zimmer,15586,K03355
2012,Lüneburg,3_Zimmer,15678,K03355
2013,Lüneburg,3_Zimmer,15768,K03355
2014,Lüneburg,3_Zimmer,15881,K03355
2015,Lüneburg,3_Zimmer,16106,K03355
2016,Lüneburg,3_Zimmer,16227,K03355
2017,Lüneburg,3_Zimmer,16492,K03355
2018,Lüneburg,3_Zimmer,16629,K03355
2019,Lüneburg,3_Zimmer,16662,K03355
2011,Osterholz,3_Zimmer,6080,K03356
2012,Osterholz,3_Zimmer,6108,K03356
2013,Osterholz,3_Zimmer,6122,K03356
2014,Osterholz,3_Zimmer,6196,K03356
2015,Osterholz,3_Zimmer,6239,K03356
2016,Osterholz,3_Zimmer,6332,K03356
2017,Osterholz,3_Zimmer,6386,K03356
2018,Osterholz,3_Zimmer,6440,K03356
2019,Osterholz,3_Zimmer,6523,K03356
2011,Rotenburg (Wümme),3_Zimmer,8338,K03357
2012,Rotenburg (Wümme),3_Zimmer,8375,K03357
2013,Rotenburg (Wümme),3_Zimmer,8433,K03357
2014,Rotenburg (Wümme),3_Zimmer,8529,K03357
2015,Rotenburg (Wümme),3_Zimmer,8619,K03357
2016,Rotenburg (Wümme),3_Zimmer,8784,K03357
2017,Rotenburg (Wümme),3_Zimmer,8947,K03357
2018,Rotenburg (Wümme),3_Zimmer,9068,K03357
2019,Rotenburg (Wümme),3_Zimmer,9218,K03357
2011,Heidekreis,3_Zimmer,9577,K03358
2012,Heidekreis,3_Zimmer,9589,K03358
2013,Heidekreis,3_Zimmer,9626,K03358
2014,Heidekreis,3_Zimmer,9655,K03358
2015,Heidekreis,3_Zimmer,9695,K03358
2016,Heidekreis,3_Zimmer,9766,K03358
2017,Heidekreis,3_Zimmer,9811,K03358
2018,Heidekreis,3_Zimmer,9899,K03358
2019,Heidekreis,3_Zimmer,9975,K03358
2011,Stade,3_Zimmer,13409,K03359
2012,Stade,3_Zimmer,13542,K03359
2013,Stade,3_Zimmer,13627,K03359
2014,Stade,3_Zimmer,13817,K03359
2015,Stade,3_Zimmer,14085,K03359
2016,Stade,3_Zimmer,14315,K03359
2017,Stade,3_Zimmer,14566,K03359
2018,Stade,3_Zimmer,14848,K03359
2019,Stade,3_Zimmer,15096,K03359
2011,Uelzen,3_Zimmer,7443,K03360
2012,Uelzen,3_Zimmer,7460,K03360
2013,Uelzen,3_Zimmer,7491,K03360
2014,Uelzen,3_Zimmer,7537,K03360
2015,Uelzen,3_Zimmer,7551,K03360
2016,Uelzen,3_Zimmer,7650,K03360
2017,Uelzen,3_Zimmer,7669,K03360
2018,Uelzen,3_Zimmer,7709,K03360
2019,Uelzen,3_Zimmer,7791,K03360
2011,Verden,3_Zimmer,7929,K03361
2012,Verden,3_Zimmer,7651,K03361
2013,Verden,3_Zimmer,7689,K03361
2014,Verden,3_Zimmer,7769,K03361
2015,Verden,3_Zimmer,7867,K03361
2016,Verden,3_Zimmer,7975,K03361
2017,Verden,3_Zimmer,8083,K03361
2018,Verden,3_Zimmer,8164,K03361
2019,Verden,3_Zimmer,8365,K03361
2011,Weser-Ems,3_Zimmer,157747,K034
2012,Weser-Ems,3_Zimmer,159137,K034
2013,Weser-Ems,3_Zimmer,161221,K034
2014,Weser-Ems,3_Zimmer,163418,K034
2015,Weser-Ems,3_Zimmer,165607,K034
2016,Weser-Ems,3_Zimmer,168299,K034
2017,Weser-Ems,3_Zimmer,170819,K034
2018,Weser-Ems,3_Zimmer,173523,K034
2019,Weser-Ems,3_Zimmer,176245,K034
2011,Delmenhorst.Stadt,3_Zimmer,6688,K03401
2012,Delmenhorst.Stadt,3_Zimmer,6718,K03401
2013,Delmenhorst.Stadt,3_Zimmer,6755,K03401
2014,Delmenhorst.Stadt,3_Zimmer,6791,K03401
2015,Delmenhorst.Stadt,3_Zimmer,6826,K03401
2016,Delmenhorst.Stadt,3_Zimmer,6893,K03401
2017,Delmenhorst.Stadt,3_Zimmer,6938,K03401
2018,Delmenhorst.Stadt,3_Zimmer,7016,K03401
2019,Delmenhorst.Stadt,3_Zimmer,7085,K03401
2011,Emden Stadt,3_Zimmer,4859,K03402
2012,Emden Stadt,3_Zimmer,4864,K03402
2013,Emden Stadt,3_Zimmer,4878,K03402
2014,Emden Stadt,3_Zimmer,4956,K03402
2015,Emden Stadt,3_Zimmer,4968,K03402
2016,Emden Stadt,3_Zimmer,5002,K03402
2017,Emden Stadt,3_Zimmer,5055,K03402
2018,Emden Stadt,3_Zimmer,5065,K03402
2019,Emden Stadt,3_Zimmer,5074,K03402
2011,Oldenburg (Oldb) Stadt,3_Zimmer,17649,K03403
2012,Oldenburg (Oldb) Stadt,3_Zimmer,17876,K03403
2013,Oldenburg (Oldb) Stadt,3_Zimmer,18194,K03403
2014,Oldenburg (Oldb) Stadt,3_Zimmer,18397,K03403
2015,Oldenburg (Oldb) Stadt,3_Zimmer,18715,K03403
2016,Oldenburg (Oldb) Stadt,3_Zimmer,19125,K03403
2017,Oldenburg (Oldb) Stadt,3_Zimmer,19477,K03403
2018,Oldenburg (Oldb) Stadt,3_Zimmer,19793,K03403
2019,Oldenburg (Oldb) Stadt,3_Zimmer,19995,K03403
2011,Osnabrück Stadt,3_Zimmer,19552,K03404
2012,Osnabrück Stadt,3_Zimmer,19575,K03404
2013,Osnabrück Stadt,3_Zimmer,19647,K03404
2014,Osnabrück Stadt,3_Zimmer,19696,K03404
2015,Osnabrück Stadt,3_Zimmer,19775,K03404
2016,Osnabrück Stadt,3_Zimmer,19984,K03404
2017,Osnabrück Stadt,3_Zimmer,20138,K03404
2018,Osnabrück Stadt,3_Zimmer,20263,K03404
2019,Osnabrück Stadt,3_Zimmer,20313,K03404
2011,Wilhelmshaven Stadt,3_Zimmer,11826,K03405
2012,Wilhelmshaven Stadt,3_Zimmer,11839,K03405
2013,Wilhelmshaven Stadt,3_Zimmer,11842,K03405
2014,Wilhelmshaven Stadt,3_Zimmer,11859,K03405
2015,Wilhelmshaven Stadt,3_Zimmer,11880,K03405
2016,Wilhelmshaven Stadt,3_Zimmer,11899,K03405
2017,Wilhelmshaven Stadt,3_Zimmer,11899,K03405
2018,Wilhelmshaven Stadt,3_Zimmer,11919,K03405
2019,Wilhelmshaven Stadt,3_Zimmer,11942,K03405
2011,Ammerland,3_Zimmer,6554,K03451
2012,Ammerland,3_Zimmer,6635,K03451
2013,Ammerland,3_Zimmer,6792,K03451
2014,Ammerland,3_Zimmer,6889,K03451
2015,Ammerland,3_Zimmer,6957,K03451
2016,Ammerland,3_Zimmer,7087,K03451
2017,Ammerland,3_Zimmer,7199,K03451
2018,Ammerland,3_Zimmer,7314,K03451
2019,Ammerland,3_Zimmer,7586,K03451
2011,Aurich,3_Zimmer,12486,K03452
2012,Aurich,3_Zimmer,12546,K03452
2013,Aurich,3_Zimmer,12751,K03452
2014,Aurich,3_Zimmer,12904,K03452
2015,Aurich,3_Zimmer,13128,K03452
2016,Aurich,3_Zimmer,13285,K03452
2017,Aurich,3_Zimmer,13415,K03452
2018,Aurich,3_Zimmer,13587,K03452
2019,Aurich,3_Zimmer,13768,K03452
2011,Cloppenburg,3_Zimmer,5241,K03453
2012,Cloppenburg,3_Zimmer,5370,K03453
2013,Cloppenburg,3_Zimmer,5551,K03453
2014,Cloppenburg,3_Zimmer,5765,K03453
2015,Cloppenburg,3_Zimmer,5915,K03453
2016,Cloppenburg,3_Zimmer,6176,K03453
2017,Cloppenburg,3_Zimmer,6411,K03453
2018,Cloppenburg,3_Zimmer,6735,K03453
2019,Cloppenburg,3_Zimmer,7015,K03453
2011,Emsland,3_Zimmer,10812,K03454
2012,Emsland,3_Zimmer,11095,K03454
2013,Emsland,3_Zimmer,11451,K03454
2014,Emsland,3_Zimmer,11923,K03454
2015,Emsland,3_Zimmer,12283,K03454
2016,Emsland,3_Zimmer,12691,K03454
2017,Emsland,3_Zimmer,13156,K03454
2018,Emsland,3_Zimmer,13574,K03454
2019,Emsland,3_Zimmer,13992,K03454
2011,Friesland,3_Zimmer,6183,K03455
2012,Friesland,3_Zimmer,6242,K03455
2013,Friesland,3_Zimmer,6330,K03455
2014,Friesland,3_Zimmer,6440,K03455
2015,Friesland,3_Zimmer,6534,K03455
2016,Friesland,3_Zimmer,6688,K03455
2017,Friesland,3_Zimmer,6773,K03455
2018,Friesland,3_Zimmer,6860,K03455
2019,Friesland,3_Zimmer,6965,K03455
2011,Grafschaft Bentheim,3_Zimmer,5887,K03456
2012,Grafschaft Bentheim,3_Zimmer,5986,K03456
2013,Grafschaft Bentheim,3_Zimmer,6070,K03456
2014,Grafschaft Bentheim,3_Zimmer,6235,K03456
2015,Grafschaft Bentheim,3_Zimmer,6386,K03456
2016,Grafschaft Bentheim,3_Zimmer,6468,K03456
2017,Grafschaft Bentheim,3_Zimmer,6603,K03456
2018,Grafschaft Bentheim,3_Zimmer,6690,K03456
2019,Grafschaft Bentheim,3_Zimmer,6810,K03456
2011,Leer,3_Zimmer,9358,K03457
2012,Leer,3_Zimmer,9419,K03457
2013,Leer,3_Zimmer,9539,K03457
2014,Leer,3_Zimmer,9682,K03457
2015,Leer,3_Zimmer,9841,K03457
2016,Leer,3_Zimmer,10008,K03457
2017,Leer,3_Zimmer,10249,K03457
2018,Leer,3_Zimmer,10405,K03457
2019,Leer,3_Zimmer,10669,K03457
2011,Oldenburg,3_Zimmer,5481,K03458
2012,Oldenburg,3_Zimmer,5535,K03458
2013,Oldenburg,3_Zimmer,5608,K03458
2014,Oldenburg,3_Zimmer,5647,K03458
2015,Oldenburg,3_Zimmer,5736,K03458
2016,Oldenburg,3_Zimmer,5823,K03458
2017,Oldenburg,3_Zimmer,5891,K03458
2018,Oldenburg,3_Zimmer,6088,K03458
2019,Oldenburg,3_Zimmer,6231,K03458
2011,Osnabrück,3_Zimmer,19039,K03459
2012,Osnabrück,3_Zimmer,19139,K03459
2013,Osnabrück,3_Zimmer,19255,K03459
2014,Osnabrück,3_Zimmer,19402,K03459
2015,Osnabrück,3_Zimmer,19581,K03459
2016,Osnabrück,3_Zimmer,19792,K03459
2017,Osnabrück,3_Zimmer,20000,K03459
2018,Osnabrück,3_Zimmer,20319,K03459
2019,Osnabrück,3_Zimmer,20592,K03459
2011,Vechta,3_Zimmer,5028,K03460
2012,Vechta,3_Zimmer,5136,K03460
2013,Vechta,3_Zimmer,5306,K03460
2014,Vechta,3_Zimmer,5485,K03460
2015,Vechta,3_Zimmer,5628,K03460
2016,Vechta,3_Zimmer,5828,K03460
2017,Vechta,3_Zimmer,5978,K03460
2018,Vechta,3_Zimmer,6150,K03460
2019,Vechta,3_Zimmer,6364,K03460
2011,Wesermarsch,3_Zimmer,6924,K03461
2012,Wesermarsch,3_Zimmer,6940,K03461
2013,Wesermarsch,3_Zimmer,6990,K03461
2014,Wesermarsch,3_Zimmer,7014,K03461
2015,Wesermarsch,3_Zimmer,7039,K03461
2016,Wesermarsch,3_Zimmer,7066,K03461
2017,Wesermarsch,3_Zimmer,7076,K03461
2018,Wesermarsch,3_Zimmer,7145,K03461
2019,Wesermarsch,3_Zimmer,7185,K03461
2011,Wittmund,3_Zimmer,4180,K03462
2012,Wittmund,3_Zimmer,4222,K03462
2013,Wittmund,3_Zimmer,4262,K03462
2014,Wittmund,3_Zimmer,4333,K03462
2015,Wittmund,3_Zimmer,4415,K03462
2016,Wittmund,3_Zimmer,4484,K03462
2017,Wittmund,3_Zimmer,4561,K03462
2018,Wittmund,3_Zimmer,4600,K03462
2019,Wittmund,3_Zimmer,4659,K03462
2011,Niedersachsen,4_Zimmer,935258,K030
2012,Niedersachsen,4_Zimmer,938464,K030
2013,Niedersachsen,4_Zimmer,942228,K030
2014,Niedersachsen,4_Zimmer,946519,K030
2015,Niedersachsen,4_Zimmer,951213,K030
2016,Niedersachsen,4_Zimmer,956140,K030
2017,Niedersachsen,4_Zimmer,961054,K030
2018,Niedersachsen,4_Zimmer,965570,K030
2019,Niedersachsen,4_Zimmer,969988,K030
2011,Braunschweig,4_Zimmer,225086,K031
2012,Braunschweig,4_Zimmer,225321,K031
2013,Braunschweig,4_Zimmer,225631,K031
2014,Braunschweig,4_Zimmer,226048,K031
2015,Braunschweig,4_Zimmer,226569,K031
2016,Braunschweig,4_Zimmer,227238,K031
2017,Braunschweig,4_Zimmer,227974,K031
2018,Braunschweig,4_Zimmer,228619,K031
2019,Braunschweig,4_Zimmer,229251,K031
2011,Braunschweig Stadt,4_Zimmer,43566,K03101
2012,Braunschweig Stadt,4_Zimmer,43659,K03101
2013,Braunschweig Stadt,4_Zimmer,43729,K03101
2014,Braunschweig Stadt,4_Zimmer,43829,K03101
2015,Braunschweig Stadt,4_Zimmer,43874,K03101
2016,Braunschweig Stadt,4_Zimmer,43969,K03101
2017,Braunschweig Stadt,4_Zimmer,44017,K03101
2018,Braunschweig Stadt,4_Zimmer,44173,K03101
2019,Braunschweig Stadt,4_Zimmer,44258,K03101
2011,Salzgitter.Stadt,4_Zimmer,20607,K03102
2012,Salzgitter.Stadt,4_Zimmer,20617,K03102
2013,Salzgitter.Stadt,4_Zimmer,20633,K03102
2014,Salzgitter.Stadt,4_Zimmer,20637,K03102
2015,Salzgitter.Stadt,4_Zimmer,20648,K03102
2016,Salzgitter.Stadt,4_Zimmer,20659,K03102
2017,Salzgitter.Stadt,4_Zimmer,20671,K03102
2018,Salzgitter.Stadt,4_Zimmer,20678,K03102
2019,Salzgitter.Stadt,4_Zimmer,20688,K03102
2011,Wolfsburg.Stadt,4_Zimmer,21733,K03103
2012,Wolfsburg.Stadt,4_Zimmer,21715,K03103
2013,Wolfsburg.Stadt,4_Zimmer,21744,K03103
2014,Wolfsburg.Stadt,4_Zimmer,21773,K03103
2015,Wolfsburg.Stadt,4_Zimmer,21834,K03103
2016,Wolfsburg.Stadt,4_Zimmer,21976,K03103
2017,Wolfsburg.Stadt,4_Zimmer,22100,K03103
2018,Wolfsburg.Stadt,4_Zimmer,22173,K03103
2019,Wolfsburg.Stadt,4_Zimmer,22228,K03103
2011,Gifhorn,4_Zimmer,14808,K03151
2012,Gifhorn,4_Zimmer,14870,K03151
2013,Gifhorn,4_Zimmer,14957,K03151
2014,Gifhorn,4_Zimmer,15099,K03151
2015,Gifhorn,4_Zimmer,15252,K03151
2016,Gifhorn,4_Zimmer,15415,K03151
2017,Gifhorn,4_Zimmer,15598,K03151
2018,Gifhorn,4_Zimmer,15746,K03151
2019,Gifhorn,4_Zimmer,15900,K03151
2011,Goslar,4_Zimmer,22115,K03153
2012,Goslar,4_Zimmer,22117,K03153
2013,Goslar,4_Zimmer,22122,K03153
2014,Goslar,4_Zimmer,22129,K03153
2015,Goslar,4_Zimmer,22142,K03153
2016,Goslar,4_Zimmer,22154,K03153
2017,Goslar,4_Zimmer,22157,K03153
2018,Goslar,4_Zimmer,22173,K03153
2019,Goslar,4_Zimmer,22197,K03153
2011,Helmstedt,4_Zimmer,12080,K03154
2012,Helmstedt,4_Zimmer,12082,K03154
2013,Helmstedt,4_Zimmer,12088,K03154
2014,Helmstedt,4_Zimmer,12110,K03154
2015,Helmstedt,4_Zimmer,12133,K03154
2016,Helmstedt,4_Zimmer,12147,K03154
2017,Helmstedt,4_Zimmer,12178,K03154
2018,Helmstedt,4_Zimmer,12220,K03154
2019,Helmstedt,4_Zimmer,12262,K03154
2011,Northeim,4_Zimmer,16665,K03155
2012,Northeim,4_Zimmer,16663,K03155
2013,Northeim,4_Zimmer,16662,K03155
2014,Northeim,4_Zimmer,16663,K03155
2015,Northeim,4_Zimmer,16676,K03155
2016,Northeim,4_Zimmer,16689,K03155
2017,Northeim,4_Zimmer,16722,K03155
2018,Northeim,4_Zimmer,16745,K03155
2019,Northeim,4_Zimmer,16775,K03155
2011,Peine,4_Zimmer,14832,K03157
2012,Peine,4_Zimmer,14854,K03157
2013,Peine,4_Zimmer,14882,K03157
2014,Peine,4_Zimmer,14904,K03157
2015,Peine,4_Zimmer,14978,K03157
2016,Peine,4_Zimmer,15045,K03157
2017,Peine,4_Zimmer,15164,K03157
2018,Peine,4_Zimmer,15240,K03157
2019,Peine,4_Zimmer,15352,K03157
2011,Wolfenbüttel,4_Zimmer,15138,K03158
2012,Wolfenbüttel,4_Zimmer,15145,K03158
2013,Wolfenbüttel,4_Zimmer,15157,K03158
2014,Wolfenbüttel,4_Zimmer,15188,K03158
2015,Wolfenbüttel,4_Zimmer,15234,K03158
2016,Wolfenbüttel,4_Zimmer,15273,K03158
2017,Wolfenbüttel,4_Zimmer,15305,K03158
2018,Wolfenbüttel,4_Zimmer,15336,K03158
2019,Wolfenbüttel,4_Zimmer,15375,K03158
2011,Göttingen,4_Zimmer,43542,K03159
2012,Göttingen,4_Zimmer,43599,K03159
2013,Göttingen,4_Zimmer,43657,K03159
2014,Göttingen,4_Zimmer,43716,K03159
2015,Göttingen,4_Zimmer,43798,K03159
2016,Göttingen,4_Zimmer,43911,K03159
2017,Göttingen,4_Zimmer,44062,K03159
2018,Göttingen,4_Zimmer,44135,K03159
2019,Göttingen,4_Zimmer,44216,K03159
2011,Hannover,4_Zimmer,297345,K032
2012,Hannover,4_Zimmer,297936,K032
2013,Hannover,4_Zimmer,298524,K032
2014,Hannover,4_Zimmer,299192,K032
2015,Hannover,4_Zimmer,300054,K032
2016,Hannover,4_Zimmer,300830,K032
2017,Hannover,4_Zimmer,301675,K032
2018,Hannover,4_Zimmer,302504,K032
2019,Hannover,4_Zimmer,303365,K032
2011,Hannover Region,4_Zimmer,175631,K03241
2012,Hannover Region,4_Zimmer,176004,K03241
2013,Hannover Region,4_Zimmer,176310,K03241
2014,Hannover Region,4_Zimmer,176685,K03241
2015,Hannover Region,4_Zimmer,177136,K03241
2016,Hannover Region,4_Zimmer,177557,K03241
2017,Hannover Region,4_Zimmer,178114,K03241
2018,Hannover Region,4_Zimmer,178572,K03241
2019,Hannover Region,4_Zimmer,179025,K03241
2011,Hannover Landeshauptstadt,4_Zimmer,93848,K03241001
2012,Hannover Landeshauptstadt,4_Zimmer,93987,K03241001
2013,Hannover Landeshauptstadt,4_Zimmer,94142,K03241001
2014,Hannover Landeshauptstadt,4_Zimmer,94294,K03241001
2015,Hannover Landeshauptstadt,4_Zimmer,94527,K03241001
2016,Hannover Landeshauptstadt,4_Zimmer,94707,K03241001
2017,Hannover Landeshauptstadt,4_Zimmer,94929,K03241001
2018,Hannover Landeshauptstadt,4_Zimmer,95128,K03241001
2019,Hannover Landeshauptstadt,4_Zimmer,95332,K03241001
2011,Diepholz,4_Zimmer,19083,K03251
2012,Diepholz,4_Zimmer,19226,K03251
2013,Diepholz,4_Zimmer,19365,K03251
2014,Diepholz,4_Zimmer,19506,K03251
2015,Diepholz,4_Zimmer,19716,K03251
2016,Diepholz,4_Zimmer,19868,K03251
2017,Diepholz,4_Zimmer,19987,K03251
2018,Diepholz,4_Zimmer,20158,K03251
2019,Diepholz,4_Zimmer,20291,K03251
2011,Hameln-Pyrmont,4_Zimmer,22158,K03252
2012,Hameln-Pyrmont,4_Zimmer,22164,K03252
2013,Hameln-Pyrmont,4_Zimmer,22199,K03252
2014,Hameln-Pyrmont,4_Zimmer,22218,K03252
2015,Hameln-Pyrmont,4_Zimmer,22226,K03252
2016,Hameln-Pyrmont,4_Zimmer,22231,K03252
2017,Hameln-Pyrmont,4_Zimmer,22252,K03252
2018,Hameln-Pyrmont,4_Zimmer,22260,K03252
2019,Hameln-Pyrmont,4_Zimmer,22287,K03252
2011,Hildesheim,4_Zimmer,39162,K03254
2012,Hildesheim,4_Zimmer,39165,K03254
2013,Hildesheim,4_Zimmer,39217,K03254
2014,Hildesheim,4_Zimmer,39270,K03254
2015,Hildesheim,4_Zimmer,39337,K03254
2016,Hildesheim,4_Zimmer,39412,K03254
2017,Hildesheim,4_Zimmer,39467,K03254
2018,Hildesheim,4_Zimmer,39544,K03254
2019,Hildesheim,4_Zimmer,39616,K03254
2011,Holzminden,4_Zimmer,9228,K03255
2012,Holzminden,4_Zimmer,9231,K03255
2013,Holzminden,4_Zimmer,9232,K03255
2014,Holzminden,4_Zimmer,9231,K03255
2015,Holzminden,4_Zimmer,9240,K03255
2016,Holzminden,4_Zimmer,9246,K03255
2017,Holzminden,4_Zimmer,9253,K03255
2018,Holzminden,4_Zimmer,9253,K03255
2019,Holzminden,4_Zimmer,9259,K03255
2011,Nienburg (Weser),4_Zimmer,11932,K03256
2012,Nienburg (Weser),4_Zimmer,11972,K03256
2013,Nienburg (Weser),4_Zimmer,12004,K03256
2014,Nienburg (Weser),4_Zimmer,12054,K03256
2015,Nienburg (Weser),4_Zimmer,12107,K03256
2016,Nienburg (Weser),4_Zimmer,12169,K03256
2017,Nienburg (Weser),4_Zimmer,12211,K03256
2018,Nienburg (Weser),4_Zimmer,12284,K03256
2019,Nienburg (Weser),4_Zimmer,12378,K03256
2011,Schaumburg,4_Zimmer,20151,K03257
2012,Schaumburg,4_Zimmer,20174,K03257
2013,Schaumburg,4_Zimmer,20197,K03257
2014,Schaumburg,4_Zimmer,20228,K03257
2015,Schaumburg,4_Zimmer,20292,K03257
2016,Schaumburg,4_Zimmer,20347,K03257
2017,Schaumburg,4_Zimmer,20391,K03257
2018,Schaumburg,4_Zimmer,20433,K03257
2019,Schaumburg,4_Zimmer,20509,K03257
2011,Lüneburg,4_Zimmer,179171,K033
2012,Lüneburg,4_Zimmer,179895,K033
2013,Lüneburg,4_Zimmer,180732,K033
2014,Lüneburg,4_Zimmer,181792,K033
2015,Lüneburg,4_Zimmer,182873,K033
2016,Lüneburg,4_Zimmer,184077,K033
2017,Lüneburg,4_Zimmer,185287,K033
2018,Lüneburg,4_Zimmer,186362,K033
2019,Lüneburg,4_Zimmer,187447,K033
2011,Celle,4_Zimmer,19623,K03351
2012,Celle,4_Zimmer,19680,K03351
2013,Celle,4_Zimmer,19723,K03351
2014,Celle,4_Zimmer,19774,K03351
2015,Celle,4_Zimmer,19817,K03351
2016,Celle,4_Zimmer,19909,K03351
2017,Celle,4_Zimmer,19999,K03351
2018,Celle,4_Zimmer,20098,K03351
2019,Celle,4_Zimmer,20170,K03351
2011,Cuxhaven,4_Zimmer,23339,K03352
2012,Cuxhaven,4_Zimmer,23413,K03352
2013,Cuxhaven,4_Zimmer,23507,K03352
2014,Cuxhaven,4_Zimmer,23660,K03352
2015,Cuxhaven,4_Zimmer,23741,K03352
2016,Cuxhaven,4_Zimmer,23861,K03352
2017,Cuxhaven,4_Zimmer,23980,K03352
2018,Cuxhaven,4_Zimmer,24077,K03352
2019,Cuxhaven,4_Zimmer,24251,K03352
2011,Harburg,4_Zimmer,26407,K03353
2012,Harburg,4_Zimmer,26599,K03353
2013,Harburg,4_Zimmer,26863,K03353
2014,Harburg,4_Zimmer,27123,K03353
2015,Harburg,4_Zimmer,27312,K03353
2016,Harburg,4_Zimmer,27541,K03353
2017,Harburg,4_Zimmer,27796,K03353
2018,Harburg,4_Zimmer,27963,K03353
2019,Harburg,4_Zimmer,28134,K03353
2011,Lüchow-Dannenberg,4_Zimmer,5996,K03354
2012,Lüchow-Dannenberg,4_Zimmer,5999,K03354
2013,Lüchow-Dannenberg,4_Zimmer,6004,K03354
2014,Lüchow-Dannenberg,4_Zimmer,6008,K03354
2015,Lüchow-Dannenberg,4_Zimmer,6010,K03354
2016,Lüchow-Dannenberg,4_Zimmer,6035,K03354
2017,Lüchow-Dannenberg,4_Zimmer,6044,K03354
2018,Lüchow-Dannenberg,4_Zimmer,6067,K03354
2019,Lüchow-Dannenberg,4_Zimmer,6093,K03354
2011,Lüneburg,4_Zimmer,19791,K03355
2012,Lüneburg,4_Zimmer,19892,K03355
2013,Lüneburg,4_Zimmer,20035,K03355
2014,Lüneburg,4_Zimmer,20096,K03355
2015,Lüneburg,4_Zimmer,20230,K03355
2016,Lüneburg,4_Zimmer,20371,K03355
2017,Lüneburg,4_Zimmer,20484,K03355
2018,Lüneburg,4_Zimmer,20581,K03355
2019,Lüneburg,4_Zimmer,20622,K03355
2011,Osterholz,4_Zimmer,10411,K03356
2012,Osterholz,4_Zimmer,10454,K03356
2013,Osterholz,4_Zimmer,10491,K03356
2014,Osterholz,4_Zimmer,10540,K03356
2015,Osterholz,4_Zimmer,10589,K03356
2016,Osterholz,4_Zimmer,10629,K03356
2017,Osterholz,4_Zimmer,10683,K03356
2018,Osterholz,4_Zimmer,10744,K03356
2019,Osterholz,4_Zimmer,10837,K03356
2011,Rotenburg (Wümme),4_Zimmer,13221,K03357
2012,Rotenburg (Wümme),4_Zimmer,13275,K03357
2013,Rotenburg (Wümme),4_Zimmer,13313,K03357
2014,Rotenburg (Wümme),4_Zimmer,13419,K03357
2015,Rotenburg (Wümme),4_Zimmer,13499,K03357
2016,Rotenburg (Wümme),4_Zimmer,13589,K03357
2017,Rotenburg (Wümme),4_Zimmer,13741,K03357
2018,Rotenburg (Wümme),4_Zimmer,13852,K03357
2019,Rotenburg (Wümme),4_Zimmer,13957,K03357
2011,Heidekreis,4_Zimmer,15577,K03358
2012,Heidekreis,4_Zimmer,15601,K03358
2013,Heidekreis,4_Zimmer,15614,K03358
2014,Heidekreis,4_Zimmer,15647,K03358
2015,Heidekreis,4_Zimmer,15697,K03358
2016,Heidekreis,4_Zimmer,15765,K03358
2017,Heidekreis,4_Zimmer,15807,K03358
2018,Heidekreis,4_Zimmer,15876,K03358
2019,Heidekreis,4_Zimmer,15930,K03358
2011,Stade,4_Zimmer,20692,K03359
2012,Stade,4_Zimmer,20792,K03359
2013,Stade,4_Zimmer,20887,K03359
2014,Stade,4_Zimmer,21098,K03359
2015,Stade,4_Zimmer,21383,K03359
